root_id,supervoxel_id,glomerulus,cell_type,hemibrain_type,side,flow,super_class,cell_class,cell_sub_class,fbbt_id,source_type
720575940609460491,81488930440175672,VA2,VA2_adPN,VA2_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067352,projection
720575940608324994,78183316913768188,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940619674840,80082860757092243,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940621873677,78183660578268694,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940621897496,78746266867102710,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940622517530,80646772715772843,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940625502595,78183591858816469,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940629098618,78394560585335085,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940629454974,78324398066678738,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940629611996,78746473025545665,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940630174208,80646772715869390,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940630285007,78816704330787366,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940634483704,78324398066636242,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940635081464,78253960602966650,VA3,ORN_VA3,ORN_VA3,left,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940604431584,78746267001728261,VA3,VA3_adPN,VA3_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067356,projection
720575940656090017,78746267001736331,VA3,VA3_adPN,VA3_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067356,projection
720575940619974193,79942191988059061,VA3,ORN_VA3,ORN_VA3,na,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940625368578,80857947667814259,VA3,ORN_VA3,ORN_VA3,na,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940629043817,78746747970728317,VA3,ORN_VA3,ORN_VA3,na,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940610015586,80576197813147240,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940613011375,80857878948322823,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940614426799,80717072740433438,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940620418032,79730948450942634,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940621044863,81139147766523810,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940621124033,80928247692448846,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940624849040,80998616436593954,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940626451864,78676173000875497,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940626607626,80364954141635907,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940629009786,80857878948322996,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940630132754,80787510204097568,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940632108205,80787441484670300,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940643240904,80505897788431132,VA3,ORN_VA3,ORN_VA3,right,afferent,sensory,olfactory,,FBbt_00067023,sensory
720575940619456728,81277892927015166,VA3,VA3_adPN,VA3_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067356,projection
720575940629009513,80787097954841257,VA3,VA3_adPN,VA3_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067356,projection
720575940610605530,78607591366099100,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940611791834,80576472758171739,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940616475732,78537359993424098,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940616599069,78537291341248833,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940616704581,78537291341296283,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940619804582,78537291341166606,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940620408560,78607660085492989,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940625708554,78535641805442886,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940626012433,78537359993418821,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940626138378,78537359993402443,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940629162870,78537291341132029,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940630991308,78537291341201337,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940631247431,78537291341211022,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940634023860,78537359993440241,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940638719064,78465273061158143,VA4,ORN_VA4,ORN_VA4,left,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940617668747,78605598233070011,VA4,VA4_lPN,VA4_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007446,projection
720575940631953619,78607660085489469,VA4,ORN_VA4,ORN_VA4,na,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940610318542,80225522659282058,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940619188139,80225453939809301,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940623594248,80225110275492731,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940624066279,80225453939774275,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940628210255,80155085195579076,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940629296254,80084579012239165,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940630093174,80787854003057548,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940630105851,80084716451199339,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940630532439,80225453939810367,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940631239076,80225522659281962,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940631498040,80225453939798542,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940631620177,80225453939809287,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940631620712,80225453939806869,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940639246195,80225453939809266,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940639443328,80225110275496274,VA4,ORN_VA4,ORN_VA4,right,afferent,sensory,olfactory,,FBbt_00067051,sensory
720575940642086389,80435391739906736,VA4,VA4_lPN,VA4_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007446,projection
720575940605309542,78183660578273356,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940617754653,79942054616089016,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940624974266,78535573018585790,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940630210682,78042785651065083,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940630547019,79730948450916803,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940631930415,80223941775466891,VA5,ORN_VA5,ORN_VA5,left,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940619838912,78535229488839560,VA5,VA5_lPN,VA5_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940637009636,77337037095135136,VA5,VA5_lPN,VA5_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940637231593,77266668350937924,VA5,VA5_lPN,VA5_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940630331643,79027604472032501,VA5,ORN_VA5,ORN_VA5,na,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940607375881,80928247692531400,VA5,ORN_VA5,ORN_VA5,right,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940616929241,78957304380284936,VA5,ORN_VA5,ORN_VA5,right,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940623367607,80787441484614889,VA5,ORN_VA5,ORN_VA5,right,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940623623687,80294516678051422,VA5,ORN_VA5,ORN_VA5,right,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940630688709,78957373099731310,VA5,ORN_VA5,ORN_VA5,right,afferent,sensory,olfactory,,FBbt_00067061,sensory
720575940621333696,82122317790387059,VA5,VA5_lPN,VA5_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940632868563,82262986559357493,VA5,VA5_lPN,VA5_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940633499548,82262986559357608,VA5,VA5_lPN,VA5_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067366,projection
720575940604645478,78394560652374460,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940607818965,78394560652381442,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940610036834,78113360553707969,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940610081746,78324260627672609,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940612105586,78394629371834071,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940612204723,80223460806506743,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940614174943,78324329347102008,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940617034013,78324260627671649,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940617674141,78253891883448832,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940618645963,78394629371832914,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940620654145,80575922935684992,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621072297,78394560652386418,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621285452,78394560652323177,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621343142,78324260627613030,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621349590,78394560652378770,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621456349,78394560652372129,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621943139,78394629371835461,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940622342852,78394560652380030,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940622363332,78605529445894202,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940622492637,78394560652374537,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940624598460,79238229735515255,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940625589593,78394560652649938,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940625855833,78394629371844744,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940626769064,78324260627918978,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940627494249,78394560652391095,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940629528827,78253754377479661,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940630704953,78394629371835483,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940631930060,78042716931547390,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940633837247,77972348187259977,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940635596901,78394629371836748,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940641119885,78535229354111629,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940653764257,79730811011825971,VA6,ORN_VA6,ORN_VA6,left,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940636873791,78535092049564789,VA6,VA6_adPN,VA6_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007447,projection
720575940609114436,80928041534045203,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940611117425,80928110253555672,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940616322397,80998547717212109,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940616417169,80998616436605623,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940618806101,80927972814526341,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940619418304,80927972814540188,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940620543067,80716522984661682,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621291852,80928110253561839,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621674108,80857604070499562,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621767629,80998410278147784,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940621914381,80928110253547686,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940622494215,80998685156095398,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940625671426,80787441484666204,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940625884541,80928110253549002,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940626744744,80928110253548980,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940627334782,81068985180832297,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940627397386,80928110253548848,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940628565776,80998410278176660,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940629620731,79519636059709617,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940630044409,79941917177391116,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940630726095,80928041534071501,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940631639570,80928110253553747,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940636998463,80928110253545174,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940638667846,80857672789905488,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940639025998,80928041534165380,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940639182680,79379516912415067,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940644366536,80927972814610866,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940651502070,80928110253551346,VA6,ORN_VA6,ORN_VA6,right,afferent,sensory,olfactory,,FBbt_00067044,sensory
720575940637594334,80575922935438662,VA6,VA6_adPN,VA6_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007447,projection
720575940609065774,78537291341255167,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940609845454,78537359993433399,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940611985174,78465273061122111,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940614147178,78887141861575945,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940615856779,78607522646503536,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940619896047,78465135555054019,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940621904166,78537153902362522,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940634913911,78535435579598073,VA7l,ORN_VA7l,ORN_VA7l,left,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940625784153,78816704398485146,VA7l,VA7l_adPN,VA7l_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007448,projection
720575940615719029,80225110275437590,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940622332771,80787853936199908,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940623646537,80787853936215209,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940629265602,80858153960927727,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940632333395,80787853936213859,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940632458195,80717485192241413,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940634083479,80858222680432650,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940634595679,80858222680446025,VA7l,ORN_VA7l,ORN_VA7l,right,afferent,sensory,olfactory,,FBbt_00067052,sensory
720575940618277184,80576060441438480,VA7l,VA7l_adPN,VA7l_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007448,projection
720575940603659488,78253685657985034,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940619674795,78253960603042298,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940621396044,78394560652361497,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940622360358,77972348187264914,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940626601093,78394560585382229,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940628958842,78324397999471168,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940631639097,78042854370631672,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940631998511,78183591858710325,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940632432184,78112673358687394,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940636256398,78042923090021238,VA7m,ORN_VA7m,ORN_VA7m,left,afferent,sensory,olfactory,,FBbt_00048139,sensory
720575940620068518,78535229488827395,VA7m,VA7m_lPN,VA7m_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067365,projection
720575940639680957,78605529513317970,VA7m,VA7m_lPN,VA7m_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067365,projection
